item_id,name,cuisine
pvAq7zHW3E1HzUgp95wIAA,Sicily's Pizza,italian
jeaJi52LN9kr-G2LbUVWvQ,Subway,sandwiches
zwCeWkw1emDT9RtBjAlt5A,La Flor De Michoacan Restaurant,mexican
JynkNCizCY6UnwIiH9HI-w,Pizza Patron,pizza
Uprew1lLvoZGMaDPlP9Yiw,L & L Hawaiian Barbecue,hawaiian
SAn00wMLNfjab3W1XuHACA,Laduca's New York Italian Deli,pizza
mAlREmwuZNrn9dmoDBE8fw,Lj Bar & Grill,american (new)
3vUKmOsGepPY64Du5oHo-A,Zaba's Mexican Grill,mexican
lSS9k3Fbs8E8qEVTy4-d5w,Pizza Hut,pizza
BdHq8McnAFZ_TinhrQrNuQ,Chili's Grill & Bar,american (new)
dw92s46u8Url4KxhZeFQvw,McDonalds,fast food
snWpJGBxuw5HpyPRlGk-Lg,Capriotti's,sandwiches
3trWuWYn8gv3bieAXrBToQ,Panda Express,chinese
5n4rqpX_xQHlcRMsbLdOrw,Panda Express,chinese
jSDLdzm7ZbMWL3g3D2GU9w,Phat Phrank's,mexican
MhgYfihkb1QZfVpSNLb2uA,Grimaldi's Pizzeria,pizza
joIBhif6Aj8JXe7L3rGBYA,Goldfinger's Bar & Grille,american (traditional)
tl-yAtKfAB7wtCWehVH1cQ,Chicken Now,chicken wings
n4-9RkaPPW0UNZ4py8vGcg,Roberto's Taco Shop,mexican
NUl8uEz5ijDAZvkgCQrrpA,PT's,american (new)
dAh3XQTvnLmUZKrjeXi0RA,Angelina's Pizzeria,salad
gmSPwjUcZ5yxIuJzJnpl8A,Wingstop,chicken wings
v-hIiyXJyU4MaTh9N3pJoQ,Johnny Rockets,sandwiches
3Qex2o9pbVndRFD96qZk7A,Cabo Mexican Restaurant,mexican
cWgPXQCUe_nu7bqQ9nl7hA,Popeyes,chicken wings
uNBO3GiwzfVz2jU7k6gVuw,Del Taco,mexican
JAg09A3VXhEb6nWfILBV-w,Domino's Pizza,chicken wings
7zVnLI7ldlUCXuoRxNwVzA,El Panzon Tacos Y Tortas,mexican
L_Smc-CHnXV8Wz-4bC7Y-Q,Salad Creations,delis
AXZFFHrtIikgytuXcT9Y2w,Espresso King Kafe 2,sandwiches
uigVIpiLYQdM3mgCgioMVw,Super Taco Mexican Food,mexican
AEjoE_n2bfbHpr0zkUM9VA,Mack Bros Bakery Cafe,breakfast & brunch
6zZ559HDh56YjjrQgjCKQQ,Panda Express,chinese
8Vwq4Y5bo1VImwSBMuO3Xw,Subway,sandwiches
Ko08oUwSm8E8IxSrunx7rA,Timbers - Azure,american (traditional)
xffAOniUi4nbUcejuBf2gw,Foothills Lodge,american (traditional)
_65BG8jLwJJYihHqPkGH_w,Subway,sandwiches
s-OomSmBbKJnAkPvCuXFgA,New York Chinese Restaurant,chinese
MKUT42AO_eLq0Av-PvQC7A,CiCi's Pizza,pizza
0BVxe-S5aZMa0GgIYqDmHQ,Aqua Restaurant and Lounge,
SWnysGfGfd9V1f32tlneoQ,Tacos Los Toritos,mexican
_ZGPu2iKQSfmQ8l8lYN9bQ,Dragon Bowl,chinese
pAWgUsCkPwJG4Vw75Wk0aw,Subway,sandwiches
niw2bhY4XMmcdTC51FONjw,Carl's Jr,mexican
ySPLtCZKvU0g5vM7w7bS4Q,Church's Chicken,chicken wings
0eGGV3yyJT4joipvaoYrkw,El Guanaco Restaurant,latin american
8RYf6xuRZDTyvX59eTAydw,Wienerschnitzel,american (new)
CBoMK_j_QG-DdMIsqznTkQ,Beso,steakhouses
me6U4ifXtgd5jiKTyVQ5SA,Robertos Taco Shop,mexican
a2_T-Zw2FK-r9anByMaE_w,Chicken Now,chicken wings
udY-ZptATLEMz3BzZsEB5g,Alexander's Pizza,pizza
9S1tgwjtErBJywAlXuSIlw,PT's,american (new)
JHbxhUyoo4iJ2jOHdxycTQ,Timbers - Novat,american (traditional)
9Yoa3LDnl2xIsQ952yqwkg,Antojos Df,mexican
tUR9-c9y5J1KA8vi-CX-nQ,McDonald's,fast food
WwkkonmEoe4N4mWFrQe77Q,Amigos Tacos,mexican
pNQwnY_q4okdlnPiR-3RBA,Empire Bagels,delis
6ponQsJFfwrOZvV1Ns38-Q,McDonald's,fast food
igoQcOJEGC7T-1f7TiiFAw,Jack in the Box,fast food
xJ0IkUxRcnIiWAH7l8URJQ,Yanni's Gyros,greek
K9hZAkRFuyfmLwceX8K4wg,Chipotle Mexican Grill,mexican
8OAxRICR00G9xwdq3OdjCA,Taco Bell,tex-mex
Hlh5x-cV51O5B0JIL_vZXA,AA Hawaiian Bbq,barbeque
VAwTkxl4EV7MoGFpI_xcXQ,Rubio's Fresh Mexican Grill,mexican
RSWWZGGU4JpCYgr2yASEWw,Quiznos,sandwiches
Ol2U3ingyNQENmVofvxW_Q,Subway,sandwiches
vjODOcbcQFw1l25SykOX8Q,Tropical Smoothie Cafe,cafes
0oz45sNYYP2LKKBjNTD2yA,Port of Subs,sandwiches
_ZR4CE9JwB42By5R7qVi2g,Subway,sandwiches
kXPX91lWmAE5n2Q25rY-FQ,Blue Dogs Pub,american (traditional)
fLQ9XFlHtYHdAKCS4cSMag,Subway,sandwiches
yhsihP0FqK84X-hbOm8bVw,Baja Fresh Mexican Grill,mexican
Ny2xALovpv-ZbTvwSSB86A,Panda Express,chinese
LneLMatdffYXluN48_g9og,Panda Express,chinese
sNJFEEsceFHS6SJf5zWFSA,Wingstop,chicken wings
D_Ra4_PdEC-9jyRIDiRUGA,Pepe's Tacos 3,mexican
bvPrzKDAvEed4tA2bNCsyQ,Cici's Pizza,buffets
qLICacMAK_qUuhXwrePrew,Olocuilta Restaurant,mexican
BzvSlUIwB08C-1GK93mQbg,Mariscos Vallarta,mexican
9D200o9e6S0EfUrZAgMANA,Subway,sandwiches
9FWEGULkG2g4LDja71MrvA,Sammy's Woodfired Pizza and Grill,gluten-free
vcl9FImoHIG4tCWLT6wZQw,Eddie D's,sandwiches
RkpXN1eK4hGBFjvTM1uK2w,Burrito's Juarez,mexican
AIdEDMpG8kcHYiMraYfo1A,Texas Bbq Cafe,barbeque
DabtJLx6Aw5BTTda8EdnKA,Subway,sandwiches
6st0CO6NYaC2mG3DSy1j6A,Timbers - Durango,american (traditional)
go8TvZ4NsR0b8aTynjzP3Q,Popeyes Chicken,chicken wings
AAc0nGWLioYSsAyfseMzQg,Subway,sandwiches
_OQ9qkPuDmJQq63qRUzY2g,Island Grill,american (new)
Te5dA0G1-SWKGS8nuJp0Tg,Mundo Restaurant,latin american
scbkHTbGTOA4xOrRcU3bBw,Farmer Boys,sandwiches
k9HH01TRN-fazBaPcqeBXg,Subway,sandwiches
WOAPt0iUPJ9Tdsv5h-Z1gA,Los Huicholes,mexican
mfHEqL7Lxkzl7BFy9mCGBA,Ma Dang,korean
P6HW9R-MRu7pbLqI0IMgHA,Port Of Subs,sandwiches
ARpPb7Mx4VQ5lFVkhDy7fQ,McDonald's,fast food
40sr9NKRHykb6a0oWP02ug,Onyx Restaurant At  Bogey's,american (new)
24Pyg1ywhjaJDaE9v2tWFQ,Roberto's Taco Shop,mexican
47Q_CDw7-MDeDNCJMtQOUQ,Pacific Buffet,chinese
CQW18shMSpMb8Cg0t656tA,Taco Bell,tex-mex
ywdZzkBb0xl3n9DMGeW21A,El Birotazo,mexican
x4moNQwMi_-dZRP_a4-gag,Roberto's Taco Shop,mexican
evAH81JTQgEc3ywyqxBGMA,Viva El Taco,mexican
lwTsLqmIhRe1r2N6PqcgpA,Nestle Tollhouse Cafe,cafes
RkZIVN-Wyii8he3oO7GdgQ,Popeye's Chicken & Biscuits,southern
Z7q2V2XP3F5g0kLsmCFk9A,Heidi's Brooklyn Deli,sandwiches
u0Z0OwRYbwknE5Pr_CJhnw,China One,chinese
gCkPJh3AZ6TODJ39Fu11JQ,Subway,sandwiches
3RKhnCtiN6jfaSbJU-9kmA,Panda Express,chinese
SgCKOeQor3PkXW1QWIHeHA,La Cocina,mexican
2nsOrLJ143O9l1eREnb0ug,Sonic Drive-In,fast food
eiKbSyHojL6H487z0w9vzQ,Capriotti's,sandwiches
vNF-jPUlNAfShbPSEeVhDw,Nathan's Famous,hot dogs
e8zOZr3nMejZy4Ei9eCcaw,Johnny Rockets,sandwiches
Kle8p08OShKRw5zwH4R1Gg,Vic & Anthony's Steakhouse,steakhouses
8AoHXhEnpfqBCdGEHGLtgg,Quiznos Sub,sandwiches
TW44bipmQ5fCYbA2D2sajw,Panda Express,chinese
5gWhbA6zbj6ki5loKqxQzw,Little Caesars Pizza,pizza
wG1qbEhHHFAZmELbkLq1tw,Sbarro Pizza,pizza
rirBJBeLjLiGOUO1-OXliA,Roberto's Taco Shop,mexican
77Rg1GQNlgV-xcVU6tfzdg,Popeye's,southern
w8sRfLP8U7uX4OktcSbb_w,Jack in the Box,fast food
f3ZhH3kIKvUdoDJhcRyZ5g,Cici's Pizza,italian
QfSLGqyUS3J_kIsejayksg,Las Gorditas Los Pinguinos,mexican
TRqPG52TjsdZfdOmC7kh8Q,Pizza Hut,italian
JHP9Mo5ob7JU9rpvXIneEQ,Pizza Hut,pizza
EgJaDh6PUnkQanbG7zjbLw,Woo Che Asian Grill,korean
qyk-4Pb-VzqMpImPIAulCw,Robertos Taco Shop,mexican
wVQKpI1jCKgu6o4zADvIuw,Sonic Drive-In,fast food
JShpcX_oSkA0aXINpsPGQQ,Ichiban,chinese
ew0ioRqPWVvRVij0UQ3cvQ,Roberto's Taco Shop,mexican
27ADmOieSUZfbiU15als7w,Sin City Sushi,sushi bars
SwmStS3zjj94aV8M7kYqLg,Wolfgang Puck Pizzeria & Cucina,italian
YNx5vtfjtwXZEk2kBQoA9A,Hussong's Cantina,mexican
O24JqSyuDtNr1AFQDzWnWA,Shalimar Restaurant,pakistani
x6nqtTyGA-jvUyy_5E7mug,Qdoba,mexican
mYuHPciSbqi2lxYpbs-LCg,Mac Shack Spring Valley,italian
bRYNYkMSghVlszXcOtA2XA,McDonald's,fast food
TN49j3bUJr3fuKCJkCatSA,Bacio,italian
w7MdnHM3JPMgRw_sXj1EQg,Harold's Chicken & Fish,chicken wings
XqmAbDasWtBd76LpJnMKqQ,Wolfgang Puck Express,american (new)
vSf0pqvaLp5sVSjJPeOqqQ,Todd English P.U.B.,british
bntRdC23ijuKo41SBrPgFQ,Quesadilla,mexican
7kMvnTWcLjCbSL-cVhveHQ,Baja Fresh,fast food
T6CfKTuNSaPpiesJLwEtCg,Shin Yakitori House,japanese
oh--8vNSaBDbA-9LPCvRHQ,Flame Kabob,mediterranean
jGvVGRqdOo62Ig-5Qjt7_A,Garden of the Dragon,chinese
93o1h19UKHlI4NE19Peibw,Pho at The Coffee Shop,vietnamese
PhE7XCfBJLDRswoc8OfqUw,McDonald's,fast food
n2hnpyj9aN942TnOkE-ZiA,IHOP,american (traditional)
Uu7yNkQO1vlMr0qy8vuvLQ,Levy's Bagels & Deli,breakfast & brunch
Az85N0Z4OKxOAzGdigi1nA,Du-Par's Restaurant and Bakery,american (traditional)
yo3zehm-cIQLO1mtDsMGXA,Smashburger,burgers
LnCbpxipUrA165zvfaePGw,Slidin' Thru,burgers
amr-TqfnMpxmWf2RqnK_lA,El Segundo Sol,mexican
z5K6mW8lSfRjJivG1d5wRg,Cafe Rio,mexican
jqMWeYMVeqnvHNeMd772Ew,Rambo's Kitchen,american (traditional)
NPgEbfZ2kvbG7oTIuwkUYg,Rising Sun,japanese
_MkEsZayoYMMOXE_qCJYgA,Raising Cane's,chicken wings
EV3MIitjwtWdgeHq3lr0hQ,Thai Cuisine,thai
Tibe77nC5NFWTeEJZbU23A,Big Hurt's Snack Shack,hot dogs
CjSOQ8_nZZMdF0gLYbUOoQ,Golden Nugget Buffet,buffets
4AHB3TMnXCfFSUsP7A5S_w,Raising Cane's,chicken wings
LuYZUc1MOG0pA146SCeXgA,Bar + Bistro @ the Arts Factory,american (new)
J7UVAa5-5rhWI4SE3wEZ0w,Chicken Bonz,chicken wings
DS2smdabGmgClXvlvYB9xg,Bonanno's New York Pizzeria,pizza
qlJlPnKx6C52r3LDp3lGFQ,Checkers,burgers
y6NFyThUU2wtTNa0rX7VrA,DW Bistro,caribbean
gMVWJi_dldZfofI7EShmNA,Siena Italian Authentic Trattoria and Deli,italian
yOLyhudDoL2faBOK0dAN3Q,Badger Cafe,american (new)
e-h2XqSDl_XY5xNDVOnByQ,Bona Pizza,pizza
EQQOPKL3rmPsH73IF7kvjw,Johnny Smalls,american (new)
5EEUlNpqjQzy61mxlXYN1w,Papa John's,pizza
ETnU0pf3aFuZfpHEHWyd4A,Rock & Rita's,barbeque
aVuW7wvQs0QVUAbUN4LZog,Delicious & Best Chinese Food,chinese
mZBCQ9l6XKjyHi14mPjZFQ,El Pollo Loco,mexican
gCXML47k7wS2je2DgfAKAA,North End Pizza,pizza
_PuhheIPgmDCBJe1nhpKTg,Tuscany Gardens,italian
cRfn_vMQ9YExuKb378CwjQ,Buffet of Buffets,buffets
k9IeywtgfSTiuwplTU-3gA,Robertos Taco Shop,mexican
kATV9VCA6Xh62xVEYYX7zw,Taters n' Salads,american (traditional)
W4fHXZkRN90a3ecQalw-_Q,University Diner,diners
PXviRcHR1mqdH4vRc2LEAQ,Bachi Burger,burgers
bKg0Ji7XgdkamWL0kVem7w,Breeze Cafe,sandwiches
G6mZKMiDqHDgH92IOg9QhQ,Soyo Korean Barstaurant,barbeque
-GZsHVDlI6wvLsgD1Yaj0g,The Beat Coffeehouse,sandwiches
QRXv7Jvq_SuiiT_SKvbdig,STK,steakhouses
WWLSUH4M4DYw86mhvCKyeA,The Lunch Box,hot dogs
vzgSstqNsZZcMgbkgzkZOA,Peas & Carrots,vegan
hHneutBDgSpp7l9CUROyaA,McDonald's,fast food
Ljc_1eMnbtJr70lGmKo_yw,Johnny Rockets,sandwiches
SSOCVuB-KuTOv1A0TIyttQ,Nu Sanctuary Lounge,american (new)
_BL-KfyZqYruqDvxTY-vUg,Surang's Thai Kitchen,thai
JM6CdlbuxfalZZ77DAq7Bg,North Forty Saloon and BBQ,barbeque
67-DcR8Npwuc9lRph194cw,San Gennaro Feast,italian
6QQ1qO4X9NBBsrq4tYb5dQ,Straight Up Gaming & Martini Lounge,american (new)
HcKt-8Y31gIfQQHGeUcAGA,Rice Trax Teriyaki Grill,hawaiian
EYpdx3Lu-XZ5xs0Sj-VaXQ,Which Wich,sandwiches
KFCnsNX51KYk58hSSbLK-w,Gary Canter's Delicatessen - Mandalay Bay,delis
KtML2SsdAemyjc5JzVWLIA,L & L Hawaiian Barbecue,hawaiian
m010UclGPn1_f9YHs7Hn0Q,Tony's Mexican Food,mexican
o7hubx_1TR2iVf36NSI0MA,Match,tapas bars
jvK2T3aoiKprAf5wf426hA,Del Mar Deli,sandwiches
F8ljll9IJhgUmOxUshlqiQ,Forte European Tapas Bar and Bistro,ukrainian
6ZyEWbvzs96hryKA3MabhA,Double Play Sports Bar,pizza
KOOtk3mhxPoJtjGGtP54qQ,The Sushi,sushi bars
CrqUAMPS8FnI5iwJJjmZuQ,McDonalds,fast food
B7crMY7g2Haz8cvox8732g,Sweet Tomatoes,salad
_fn0UIgqzCtxXcmHRi8FOw,Encore Beach Club,
CXrz1RkXWjzg5Of8huhOpA,Munchbar,american (traditional)
PN9w-QGQtSwCmf4jcrme_g,Teriyaki Time,japanese
CtK5n-7bgv2QX1xddK6thQ,Chipotle,mexican
MQYZVDPR8rCWuw7TFrVQDw,The Restaurant at Angel Park,american (new)
X6kgiWhj08egK35uvZDhUw,Carmine's Pizza Kitchen,italian
lW0kmB01LDdXJvBpZWKgNg,Chronic Tacos,mexican
0ZkFx-kMwyRFOtgrqbBVGA,C R Buns,american (traditional)
PZm_DH32kMCng3DpsjHxqA,Aristocrat BBQ & Noodle House,filipino
YppzR-sn8y15dmUd1lLcfw,Sambalatte Torrefazione,cafes
8-4Qz-_g4kT-Eg1AekhXbA,Hanshiktaco,food stands
Xf4tL5KAtoGoQ_TDSzMTrw,Curbside Cafe,burgers
4bPX-yR2hEYK1gdvw045YQ,Mom's Good Eats,chicken wings
6IRoWd6N__OVMNQfvu1Ccw,Yard House,american (new)
H_SuH7uLiYahDMbNBB9kog,KoMex Fusion,mexican
-GfF38wZLZreAgwhHLQXjQ,L&L Hawaiian Barbecue,hawaiian
x4mLQ577zgcP90F4MnVx4Q,Hogs Heaven Barbecue,barbeque
AHrBnZhMnWtb9Eqenzy1BQ,Cafe Rio,mexican
NYufiY89993XQ2uQ1VzP2Q,Chipotle,mexican
keqILBs4H-gYTwxpJ07kNw,Pyaar India Restaurant,indian
4OH2tMl8Qcebshi2rUTz-g,Mr. Sandwich,vietnamese
tw6GRnK752GAl3ylfjuRuQ,Off the Strip Just Real Food,american (new)
ueQZS9kPFfZL3m02B-PDcA,The Black Door,american (new)
bDbj0EICNGYWv1mjPyMMtg,Shawarma Vegas,middle eastern
FyC0O9zorrMNyWh7r9zCkQ,Swish,japanese
Xsp9Dy4PQgAssCVk2-f73w,Lee's Sandwiches,sandwiches
kFy_0I24X8jTVLOdJm2NnQ,Robertos Taco Shop,mexican
DjOxXobyGDwWt89q4z1twg,Monta Ramen,japanese
R1g0Q3CGXQsdYa-kgxKLfQ,Tropical Smoothie Cafe,fast food
uy_xstKp-pVZlka9nGaV-Q,Baja Fresh,mexican
Fr9OoqQplP76DsntQ-2ufg,Smashburger,burgers
pXpjArpg7mdmn3ujSlFBUg,PT's,american (new)
76ptbKcw1XZDgxgiINFg5Q,Quiznos,sandwiches
mXk7cxR0OeZESz8S2q18Jw,Naked City Pizza on Arville,chicken wings
PkFBlpebCjEo4pDKgHJQzQ,Stick E Rice,thai
3MI0TP2_POpgSXPHhFGOFA,Golden Grill,american (traditional)
r0ZoytDjK4CY5ytFNjZLvw,Kinh Do,vietnamese
mEtPg9WLMA7dCel4O2sAkw,Tropical Smoothie Cafe,sandwiches
BUpMSaHWxlWTgKTDIzz5Lw,KGB: Kerry's Gourmet Burgers,burgers
D4AsRDOllNDR65PBNRfUMQ,Broadway Pizzeria,pizza
d-WxJAsK8DWE9lBK2PVAfA,South Beach Cafe & Deli,delis
I1FRsqEw78xUR2gZBheHOQ,Fukuburger Truck,food stands
D7LEI9LQfiXS0mSB5A3k9Q,Little Caesar's Pizza,pizza
3bwxfBvKABepxYWGz3pHXA,China A Go Go,chinese
z6M6o5R_RYGxhD2r2SqUzQ,Saffron,indian
xHcysG66ED8lE2h27CJ3hg,Hot Dog Heaven,hot dogs
07bUAD_qnrJAXvJou_ls4g,Firefly,tapas bars
gd-dLlj4xK9co9-2Q0N3ZQ,Famous Famiglia Pizzeria,pizza
az3Im9mYzC1gq01y49Mbeg,Arby's,sandwiches
F83X7F2FnEGyXJHc1rZxVQ,HK Seafood Garden,chinese
IALApn21BROm-knJfH96eA,Subway,sandwiches
1RtT0JMZZDMcEKjLSypbDA,Subway,sandwiches
EiJEtSnKswzgqhvMOufQHA,Ricos Tacos,food stands
WlOCinE4LBkXgAIvP-D55A,House of Vino,delis
I79BJH8k-ODYSPBOqzDwfg,Los Tacos,mexican
7y2Fgu5sdYQrzuJxatXMNg,Wings Restaurant,chicken wings
KnXcdnwMl-Xlxp5vJfsDAA,New Day Cafe,american (traditional)
7q1FpSXbE6XtLNg518pxDA,Miller's Alehouse,american (traditional)
FLs6h55DYoJHnDv0k1vKsQ,Elixir Organic Cafe & Lounge,gluten-free
a0uVafYuojkA9Y1KVyH7kg,Egg World,breakfast & brunch
S9HBvkKhFx-vjtckNorm2Q,Nittaya's Secret Kitchen,thai
_Ck4AAtkBLsDL9Qcbo9h1Q,Port Of Subs,sandwiches
o9C4hmk1QfYPdgE0PytGkw,SmashBurger,burgers
N8cJk5s9yW3fLeJyHQeRAA,Strip N Dip Chicken Strips,comfort food
3OPWaOkumRzSdWGsbMgrEA,Big Daddy's Pizzeria,pizza
JomhgCOolVDaFBevaGeb7Q,Angelina's Pizzeria,pizza
4mXgELpVbhzO4jKPTLf3-Q,Poke Express,hawaiian
OFSnt_GrqwfnONJ6dwHdEA,La Takiza,mexican
LbVBhtk7yMVgDAuoiknBFg,Mama D's Pizzeria,italian
nIbXwOgthwCM2dhug5viCA,Thai Style Noodle House 2,chinese
Jo0HvX-m5xSoW8owTKuqZQ,LBS Patty Wagon,food stands
GFEOZvCMMIrSQrs2tm_brA,Teriyaki Boy Healthy Grill,japanese
VcaZryq9wXA7Uy8U_RTYhw,The Brentwood Cafe And Tavern,american (new)
6R8FboWrasZM4LApW4q4ew,El Pollo Loco,mexican
v4YwDh8y5o11Dx-FyzD_vA,Salvatore's,italian
sreJxo2DIsWlYBQ0-l-k8A,L&L Hawaiian Barbecue,hawaiian
TgWvD1aiEvbvaAIzM6-3kA,Cheffinis Hot Dogs,hot dogs
9RjCCr66IBiP_mZQcYGejg,Burger King,fast food
lG0_hIkfBozThlcEOL0dZA,Mega Cafe,diners
hs6jwjH5ieps83Hhtc5oRA,Satoya,japanese
pVH6ngKnMdJSpkFEw0XKlQ,Tacos El Gordo,mexican
f6nEPoyhB4vofCMv24e6fg,Aloha A Go Go - Hawaiian Restaurant,hawaiian
eC1Sx5PeCChg5Go3OjyWcQ,JaiHo Restaurant,asian fusion
49Zmv7wIt853wMIKzAH-og,Brothers Italian Bistro,sandwiches
oCG5dfkjD45txG8hoGPPsQ,Che Inka Chicken,argentine
ark3KpeToSbkL8LFSLq-Eg,Jack in the Box,fast food
TrwNeqSqUssmv5Hyp165Zw,Taco Bell,mexican
aCEPQdj5fPIbMksQ4_t3YA,Cafe325,cafes
PjMX4gcLx7m9TRKjGvyO-A,Joseph's Cuisine,mediterranean
ZOJEBgWfxg35zbr_HNWvrQ,Subway,sandwiches
VQaLNiZGuG4OnI4-Wnne3w,Yummy House,chinese
yBJgkT7950epzcHduXo6iA,Fatburger,fast food
7Db8jAZywn6hdXuTHI1IgA,Rani's World Foods,vegetarian
dmEv9Ko7mx0HemdYhySRiQ,Rock n Roll Sushi,japanese
o6FPf19V7SSiAZw3N0VHww,100% Natural Mexican Grill,mexican
T1Ow8cCmbgSvKU9UP2zPLA,Courthouse Bar & Grill,american (new)
_MLZSx7LBr0F0AI8MqqbMw,Cafe Cortez,cafes
RZxhxqH9FBLPiO4NHug5gA,Cici's Pizza,pizza
7ual2R6AP3E5HDet4k6vXg,Subway,sandwiches
-ZMC5MmolT4JqxFsQRUz_Q,Amanecer Salvadoreno Restaurant,latin american
AwC5X4i4X01tJGg5aF3zng,Teriwoki,chinese
qCOCPoxRo9_lLixup-TPTg,Yi Mei Champion Taiwan Deli,chinese
ty18pNdo9ckiPdhFwyEozg,Flame Kabob,middle eastern
ECO2Bi8a8sPjW6f7JMbhdg,"Biscayne Steak, Sea and Wine",american (new)
IdZw9pdLAnNQWrAIbDL_Zw,Shan Dong Chinese Restaurant,chinese
hKmjsDS-nK-cPyUyix-PiQ,PT's,american (new)
M9PFIaQV63vq_vQdnjIzyg,Scooter's Pub,american (traditional)
eCuQ6JHogw4oOfgOG7nPgA,Villa Pizza,italian
awchAzxp8VwNcgj5oz9WDg,Stacks and Yolks,american (traditional)
ioYXDntVqJudIYGoLJfuSg,Smokey Mountain BBQ,barbeque
LCnnEhMvIYHCFLT93YKk2Q,Flowrider Truck,food stands
Tt6K5eQUSRu8F1RKxYmUbw,El Pollo Mobile,food stands
xYGc-zzRQRO37y_5Ya6GUQ,Island Breeze,hawaiian
0Wu4-E2NKM-H8Yt7zZ-cxw,Windy City Beefs-N-Dogs,hot dogs
P8DQlNd4ZVCtxFsH_QARFQ,Asian BBQ & Noodles,chinese
NYg-hgqjQvq5RDRcV7iv8A,Otto Enoteca Pizzeria,italian
CJEM4qlKqLJ7EO8rtuFRpw,U & Me Cafe,chinese
9GMPZ0dRM4HdC16okqcwvA,Kaizen Fusion Roll & Sushi,japanese
EIRuE6R4EWv8AwD5sleNaQ,9091,american (new)
9avj6sGmkoI3BPhdjNrT2g,Golden China Chinese Cuisine,chinese
ep4AN-jBsGwugk7SUvhyiA,Wienerschnitzel,fast food
kcx-OLbCU2CAwUHDLUnP-g,The Pods By Wolfgang Puck,italian
dxY1gl4cO4-rEFATCkFUIw,PBR Rock Bar & Grill,american (traditional)
GCty9fuEWrsl8o5xU7C38Q,Bentley's Coffee,cafes
UtEjf0xNOJoqyQst6EYUHA,Thai Express @ Sahara,thai
bIAyoeIMIPuLsEng6SRJgg,Taco Bell,fast food
axGfIs1D9X487_-ZA_wcQw,Pizza Hut,pizza
0sXYr-llEjeeyHH9dwDpjg,SC Prime Steakhouse,steakhouses
ocZ11f_mu6QH2_cPW2Zfuw,Einstein Bros Bagels,breakfast & brunch
54HWTbaimVPsPqfUN8-liQ,Joey's,burgers
8EGN2dvuG5ouA34zQHgpcA,Rebel's Pizza - Smoke Ranch,pizza
9hP6hRDuX1QVWZEjUTVo_A,Engine 1 Pizza,pizza
Cm8adqSt3IZSmVLJRbNfyA,Addiction Restaurant,american (new)
fe8qs-xZlakS0pqnimL62w,East West Pizzeria,pizza
PmeN_flCu1DonjP_g90sFw,Laurita's Taco Shop,mexican
ml5fCgncXkLvNZR_PReTDA,MO's Pizzeria,pizza
szcPQs5JVAl3iDvRBpvghQ,Snow Ono Shave Ice,food stands
LCeF1wK5OqP3PPEVBa5Xfw,BabyStacks Cafe,american (traditional)
jcCDwwBoPtvHA2EuBzGP1Q,Lulu's On The Move,food stands
OU6yfyuCzwJZvZFRnTOZzg,Crab Corner,seafood
1GYjuEYlbaQzEaCBKGirJg,Firehouse Subs,sandwiches
GHSgzzzSpapvYke8MX3blg,Weera Thai Restaurant,thai
_Q4VSHSr8ryAOfmsd9g6yA,SEA: The Thai Experience,thai
QwrWxzfGdv_bMiFrDaV4sA,Saffron Flavors of India,indian
fSs0EdKmLJ7VULejtsi9CQ,Biaggio's Pizzeria,pizza
e_eY2EmXhno4qwsZVkWq-Q,Tacos Mexico,mexican
Ntzv4OWdwq1lNW7lnTJoyg,PT's,american (new)
PbU5sHd2KziM-LZ5dU6sFQ,Fox Sports Sky Box Lounge,sandwiches
aaNEAZUn__VG6vl-YDC_sg,Morettis Eatery,italian
6EJGBWDGwZb64x5z7XTxmA,Subway,sandwiches
NP_5TwaPLgLkEEJA_mSqfA,Roberto's Taco Shop,mexican
EFdIlV2mFFikS4UsdwbH6g,Subway,sandwiches
Y2BXS2OOrlMSYfS5xdjtmw,Patisserie Manon,french
3HKp4duvN8lug3ydLHdP6g,8th Ave Pizza,pizza
LL8uZt76DrBHGi5AxtRpBQ,Cafe Diem,american (traditional)
lmYaUujbYrDbc_U3Jn1Ecw,Pancit Adobo,filipino
PX7kD-P_KW3rYK5UiX31MA,Wurstle Gourmet Sausages,hot dogs
I1wKHeee3qnA8Io5xGaLjQ,Mood Restaurant,american (new)
lfdN4PpWmeoOMNcwmlNmcQ,DQ Grill & Chill Restaurant,fast food
VMKUtS9X-jtCkCyMsYuvMg,Qdoba Mexican Grill,mexican
zNzJkzZxPTeTbRIRfeU9_Q,"Rise & Shine, a Steak & Egg Place",american (traditional)
u-0MhE9XQkPq0L167gF-Xg,Taqueria El Tizon Grill 2,mexican
0w5esOmdWtoknKhJjqbEwg,Jac & Ray,fast food
cC08otMSMx_S4eUbmElKew,Spicy City,chinese
aYAlzKHwXQn6JNLweRnZjQ,Nacho Daddy,american (new)
8S31wjHVC1Rx71ooEcTRTQ,Buzz BBQ,barbeque
j4TMayffJHao9Ntd799Bhg,Nikki Beach,breakfast & brunch
eG_GtDLVZ6vSSMYk4eDeFA,Prima Pizza & Cafe,pizza
3tiST9R0JRLbi4hw4RUBjA,Carl's Jr,fast food
DiEGst8EG0OjqsDdGAlo7w,Carl's Jr,fast food
xEGVRqNOpa8Dn5JSFM5u4Q,Nicolo's Cucina Italiana,italian
